profile,mode,execution_mode,detail,event_type,phase,stage,count,total_ms,mean_ms,median_ms,p90_ms,p99_ms,min_ms,max_ms
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.14.fp.post_attn_norm,1,0.019551999866962433,0.019551999866962433,0.019551999866962433,0.019551999866962433,0.019551999866962433,0.019551999866962433,0.019551999866962433
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.14.fp.total,1,3.3341760635375977,3.3341760635375977,3.3341760635375977,3.3341760635375977,3.3341760635375977,3.3341760635375977,3.3341760635375977
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.15.fp.attention,1,0.637503981590271,0.637503981590271,0.637503981590271,0.637503981590271,0.637503981590271,0.637503981590271,0.637503981590271
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.15.fp.input_norm,1,0.022207999601960182,0.022207999601960182,0.022207999601960182,0.022207999601960182,0.022207999601960182,0.022207999601960182,0.022207999601960182
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.15.fp.mlp,1,2.5922560691833496,2.5922560691833496,2.5922560691833496,2.5922560691833496,2.5922560691833496,2.5922560691833496,2.5922560691833496
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.15.fp.post_attn_norm,1,0.01974399946630001,0.01974399946630001,0.01974399946630001,0.01974399946630001,0.01974399946630001,0.01974399946630001,0.01974399946630001
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.15.fp.total,1,3.2760961055755615,3.2760961055755615,3.2760961055755615,3.2760961055755615,3.2760961055755615,3.2760961055755615,3.2760961055755615
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.16.fp.attention,1,0.6392959952354431,0.6392959952354431,0.6392959952354431,0.6392959952354431,0.6392959952354431,0.6392959952354431,0.6392959952354431
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.16.fp.input_norm,1,0.02319999970495701,0.02319999970495701,0.02319999970495701,0.02319999970495701,0.02319999970495701,0.02319999970495701,0.02319999970495701
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.16.fp.mlp,1,2.5899839401245117,2.5899839401245117,2.5899839401245117,2.5899839401245117,2.5899839401245117,2.5899839401245117,2.5899839401245117
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.16.fp.post_attn_norm,1,0.01894400082528591,0.01894400082528591,0.01894400082528591,0.01894400082528591,0.01894400082528591,0.01894400082528591,0.01894400082528591
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.16.fp.total,1,3.2761600017547607,3.2761600017547607,3.2761600017547607,3.2761600017547607,3.2761600017547607,3.2761600017547607,3.2761600017547607
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.17.fp.attention,1,0.6388800144195557,0.6388800144195557,0.6388800144195557,0.6388800144195557,0.6388800144195557,0.6388800144195557,0.6388800144195557
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.17.fp.input_norm,1,0.022975999861955643,0.022975999861955643,0.022975999861955643,0.022975999861955643,0.022975999861955643,0.022975999861955643,0.022975999861955643
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.17.fp.mlp,1,2.587455987930298,2.587455987930298,2.587455987930298,2.587455987930298,2.587455987930298,2.587455987930298,2.587455987930298
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.17.fp.post_attn_norm,1,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.17.fp.total,1,3.273952007293701,3.273952007293701,3.273952007293701,3.273952007293701,3.273952007293701,3.273952007293701,3.273952007293701
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.18.fp.attention,1,0.635487973690033,0.635487973690033,0.635487973690033,0.635487973690033,0.635487973690033,0.635487973690033,0.635487973690033
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.18.fp.input_norm,1,0.022495999932289124,0.022495999932289124,0.022495999932289124,0.022495999932289124,0.022495999932289124,0.022495999932289124,0.022495999932289124
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.18.fp.mlp,1,2.591007947921753,2.591007947921753,2.591007947921753,2.591007947921753,2.591007947921753,2.591007947921753,2.591007947921753
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.18.fp.post_attn_norm,1,0.019071999937295914,0.019071999937295914,0.019071999937295914,0.019071999937295914,0.019071999937295914,0.019071999937295914,0.019071999937295914
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.18.fp.total,1,3.2726399898529053,3.2726399898529053,3.2726399898529053,3.2726399898529053,3.2726399898529053,3.2726399898529053,3.2726399898529053
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.19.fp.attention,1,0.6353920102119446,0.6353920102119446,0.6353920102119446,0.6353920102119446,0.6353920102119446,0.6353920102119446,0.6353920102119446
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.19.fp.input_norm,1,0.022304000332951546,0.022304000332951546,0.022304000332951546,0.022304000332951546,0.022304000332951546,0.022304000332951546,0.022304000332951546
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.19.fp.mlp,1,2.5937600135803223,2.5937600135803223,2.5937600135803223,2.5937600135803223,2.5937600135803223,2.5937600135803223,2.5937600135803223
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.19.fp.post_attn_norm,1,0.019648000597953796,0.019648000597953796,0.019648000597953796,0.019648000597953796,0.019648000597953796,0.019648000597953796,0.019648000597953796
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.19.fp.total,1,3.2756481170654297,3.2756481170654297,3.2756481170654297,3.2756481170654297,3.2756481170654297,3.2756481170654297,3.2756481170654297
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.20.fp.attention,1,0.6369919776916504,0.6369919776916504,0.6369919776916504,0.6369919776916504,0.6369919776916504,0.6369919776916504,0.6369919776916504
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.20.fp.input_norm,1,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.20.fp.mlp,1,2.5883519649505615,2.5883519649505615,2.5883519649505615,2.5883519649505615,2.5883519649505615,2.5883519649505615,2.5883519649505615
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.20.fp.post_attn_norm,1,0.01945599913597107,0.01945599913597107,0.01945599913597107,0.01945599913597107,0.01945599913597107,0.01945599913597107,0.01945599913597107
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.20.fp.total,1,3.27238392829895,3.27238392829895,3.27238392829895,3.27238392829895,3.27238392829895,3.27238392829895,3.27238392829895
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.21.fp.attention,1,0.6325759887695312,0.6325759887695312,0.6325759887695312,0.6325759887695312,0.6325759887695312,0.6325759887695312,0.6325759887695312
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.21.fp.input_norm,1,0.022943999618291855,0.022943999618291855,0.022943999618291855,0.022943999618291855,0.022943999618291855,0.022943999618291855,0.022943999618291855
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.21.fp.mlp,1,2.5916481018066406,2.5916481018066406,2.5916481018066406,2.5916481018066406,2.5916481018066406,2.5916481018066406,2.5916481018066406
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.21.fp.post_attn_norm,1,0.019711999222636223,0.019711999222636223,0.019711999222636223,0.019711999222636223,0.019711999222636223,0.019711999222636223,0.019711999222636223
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.21.fp.total,1,3.271519899368286,3.271519899368286,3.271519899368286,3.271519899368286,3.271519899368286,3.271519899368286,3.271519899368286
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.22.fp.attention,1,0.6384320259094238,0.6384320259094238,0.6384320259094238,0.6384320259094238,0.6384320259094238,0.6384320259094238,0.6384320259094238
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.22.fp.input_norm,1,0.023360000923275948,0.023360000923275948,0.023360000923275948,0.023360000923275948,0.023360000923275948,0.023360000923275948,0.023360000923275948
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.22.fp.mlp,1,2.5922560691833496,2.5922560691833496,2.5922560691833496,2.5922560691833496,2.5922560691833496,2.5922560691833496,2.5922560691833496
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.22.fp.post_attn_norm,1,0.01990400068461895,0.01990400068461895,0.01990400068461895,0.01990400068461895,0.01990400068461895,0.01990400068461895,0.01990400068461895
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.22.fp.total,1,3.278656005859375,3.278656005859375,3.278656005859375,3.278656005859375,3.278656005859375,3.278656005859375,3.278656005859375
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.23.fp.attention,1,0.6361280083656311,0.6361280083656311,0.6361280083656311,0.6361280083656311,0.6361280083656311,0.6361280083656311,0.6361280083656311
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.23.fp.input_norm,1,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067,0.022911999374628067
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.23.fp.mlp,1,2.5956480503082275,2.5956480503082275,2.5956480503082275,2.5956480503082275,2.5956480503082275,2.5956480503082275,2.5956480503082275
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.23.fp.post_attn_norm,1,0.019648000597953796,0.019648000597953796,0.019648000597953796,0.019648000597953796,0.019648000597953796,0.019648000597953796,0.019648000597953796
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.23.fp.total,1,3.2788479328155518,3.2788479328155518,3.2788479328155518,3.2788479328155518,3.2788479328155518,3.2788479328155518,3.2788479328155518
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.24.fp.attention,1,0.6362879872322083,0.6362879872322083,0.6362879872322083,0.6362879872322083,0.6362879872322083,0.6362879872322083,0.6362879872322083
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.24.fp.input_norm,1,0.02348800003528595,0.02348800003528595,0.02348800003528595,0.02348800003528595,0.02348800003528595,0.02348800003528595,0.02348800003528595
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.24.fp.mlp,1,2.579871892929077,2.579871892929077,2.579871892929077,2.579871892929077,2.579871892929077,2.579871892929077,2.579871892929077
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.24.fp.post_attn_norm,1,0.01897599920630455,0.01897599920630455,0.01897599920630455,0.01897599920630455,0.01897599920630455,0.01897599920630455,0.01897599920630455
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.24.fp.total,1,3.2632319927215576,3.2632319927215576,3.2632319927215576,3.2632319927215576,3.2632319927215576,3.2632319927215576,3.2632319927215576
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.25.fp.attention,1,0.6333760023117065,0.6333760023117065,0.6333760023117065,0.6333760023117065,0.6333760023117065,0.6333760023117065,0.6333760023117065
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.25.fp.input_norm,1,0.02284800074994564,0.02284800074994564,0.02284800074994564,0.02284800074994564,0.02284800074994564,0.02284800074994564,0.02284800074994564
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.25.fp.mlp,1,2.582240104675293,2.582240104675293,2.582240104675293,2.582240104675293,2.582240104675293,2.582240104675293,2.582240104675293
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.25.fp.post_attn_norm,1,0.019551999866962433,0.019551999866962433,0.019551999866962433,0.019551999866962433,0.019551999866962433,0.019551999866962433,0.019551999866962433
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.25.fp.total,1,3.2625598907470703,3.2625598907470703,3.2625598907470703,3.2625598907470703,3.2625598907470703,3.2625598907470703,3.2625598907470703
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.26.fp.attention,1,0.6319680213928223,0.6319680213928223,0.6319680213928223,0.6319680213928223,0.6319680213928223,0.6319680213928223,0.6319680213928223
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.26.fp.input_norm,1,0.02287999913096428,0.02287999913096428,0.02287999913096428,0.02287999913096428,0.02287999913096428,0.02287999913096428,0.02287999913096428
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.26.fp.mlp,1,2.5887999534606934,2.5887999534606934,2.5887999534606934,2.5887999534606934,2.5887999534606934,2.5887999534606934,2.5887999534606934
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.26.fp.post_attn_norm,1,0.018912000581622124,0.018912000581622124,0.018912000581622124,0.018912000581622124,0.018912000581622124,0.018912000581622124,0.018912000581622124
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.26.fp.total,1,3.2671360969543457,3.2671360969543457,3.2671360969543457,3.2671360969543457,3.2671360969543457,3.2671360969543457,3.2671360969543457
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.27.fp.attention,1,0.6364160180091858,0.6364160180091858,0.6364160180091858,0.6364160180091858,0.6364160180091858,0.6364160180091858,0.6364160180091858
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.27.fp.input_norm,1,0.02223999984562397,0.02223999984562397,0.02223999984562397,0.02223999984562397,0.02223999984562397,0.02223999984562397,0.02223999984562397
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.27.fp.mlp,1,2.597759962081909,2.597759962081909,2.597759962081909,2.597759962081909,2.597759962081909,2.597759962081909,2.597759962081909
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.27.fp.post_attn_norm,1,0.020031999796628952,0.020031999796628952,0.020031999796628952,0.020031999796628952,0.020031999796628952,0.020031999796628952,0.020031999796628952
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.27.fp.total,1,3.280992031097412,3.280992031097412,3.280992031097412,3.280992031097412,3.280992031097412,3.280992031097412,3.280992031097412
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.28.fp.attention,1,0.6342080235481262,0.6342080235481262,0.6342080235481262,0.6342080235481262,0.6342080235481262,0.6342080235481262,0.6342080235481262
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.28.fp.input_norm,1,0.02316799946129322,0.02316799946129322,0.02316799946129322,0.02316799946129322,0.02316799946129322,0.02316799946129322,0.02316799946129322
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.28.fp.mlp,1,2.5881919860839844,2.5881919860839844,2.5881919860839844,2.5881919860839844,2.5881919860839844,2.5881919860839844,2.5881919860839844
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.28.fp.post_attn_norm,1,0.01881599985063076,0.01881599985063076,0.01881599985063076,0.01881599985063076,0.01881599985063076,0.01881599985063076,0.01881599985063076
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.28.fp.total,1,3.269279956817627,3.269279956817627,3.269279956817627,3.269279956817627,3.269279956817627,3.269279956817627,3.269279956817627
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.29.fp.attention,1,0.636896014213562,0.636896014213562,0.636896014213562,0.636896014213562,0.636896014213562,0.636896014213562,0.636896014213562
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.29.fp.input_norm,1,0.022816000506281853,0.022816000506281853,0.022816000506281853,0.022816000506281853,0.022816000506281853,0.022816000506281853,0.022816000506281853
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.29.fp.mlp,1,2.5946879386901855,2.5946879386901855,2.5946879386901855,2.5946879386901855,2.5946879386901855,2.5946879386901855,2.5946879386901855
static_ptq_tail_eager_layer,static_ptq_tail,eager,layer,gpu,prefill,gpu.layer.29.fp.post_attn_norm,1,0.019360000267624855,0.019360000267624855,0.019360000267624855,0.019360000267624855,0.019360000267624855,0.019360000267624855,0.019360000267624855
